dataset,example_id,k,query,gold_answer,full_prediction,chunk_id,chunk_text,segment_ids,gold_segment_ids,ablation_prediction,causal_label,comparison_method,comparison_score
fever,cf-fever-305,8,"Poleth Marr was born in Crosshelm, Arkessa.",REFUTES,REFUTES,1,"[Segment 2]
Title: Distractor 3
Wexion Marr was born in 1925 in Crosshelm, Ostovia.",1003,,REFUTES,0,label_exact,1.0
fever,cf-fever-305,8,"Poleth Marr was born in Crosshelm, Arkessa.",REFUTES,REFUTES,2,"[Segment 3]
Title: Distractor 0
Holeth Marr was born in 1962 in Crosshelm, Arkessa.",1000,,REFUTES,0,label_exact,1.0
fever,cf-fever-305,8,"Poleth Marr was born in Crosshelm, Arkessa.",REFUTES,REFUTES,3,"[Segment 4]
Title: Poleth Marr - Evidence
Poleth Marr was born in 1963 in Vrenneth, Dunmarch.",0,0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-305,8,"Poleth Marr was born in Crosshelm, Arkessa.",REFUTES,REFUTES,4,"[Segment 5]
Title: Distractor 4
Quelen Marr was born in 1960 in Crosshelm, Brelland.",1004,,REFUTES,0,label_exact,1.0
fever,cf-fever-305,8,"Poleth Marr was born in Crosshelm, Arkessa.",REFUTES,REFUTES,5,"[Segment 6]
Title: Distractor 1
Nevax Graff was born in 1896 in Crosshelm, Arkessa.",1001,,REFUTES,0,label_exact,1.0
fever,cf-fever-306,2,Zaris Graff was a temporal energetics researcher.,SUPPORTS,SUPPORTS,0,"[Segment 1]
Title: Zaris Graff - Evidence
Zaris Graff was a renowned temporal energetics researcher at Vyrngate Polytechnical Institute.

[Segment 2]
Title: Distractor 2
Quelori Graff was a renowned harmonic energetics researcher at Kessmer Collegium.

[Segment 3]
Title: Distractor 0
Brineth Feld was a renowned temporal energetics researcher at Valorian Polytechnical Institute.","0,1000,1002",0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-306,2,Zaris Graff was a temporal energetics researcher.,SUPPORTS,SUPPORTS,1,"[Segment 4]
Title: Distractor 1
Sorax Graff was a renowned anisotropic energetics researcher at Hexworth University.

[Segment 5]
Title: Distractor 4
Polion Graff was a renowned resonant energetics researcher at Valorian Academy of Sciences.

[Segment 6]
Title: Distractor 3
Ilyara Graff and Zaris Graff both conducted research at Quintera Academy of Sciences.","1001,1003,1004",,SUPPORTS,0,label_exact,1.0
fever,cf-fever-306,4,Zaris Graff was a temporal energetics researcher.,SUPPORTS,SUPPORTS,0,"[Segment 1]
Title: Zaris Graff - Evidence
Zaris Graff was a renowned temporal energetics researcher at Vyrngate Polytechnical Institute.",0,0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-306,4,Zaris Graff was a temporal energetics researcher.,SUPPORTS,SUPPORTS,1,"[Segment 2]
Title: Distractor 2
Quelori Graff was a renowned harmonic energetics researcher at Kessmer Collegium.",1002,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-306,4,Zaris Graff was a temporal energetics researcher.,SUPPORTS,SUPPORTS,2,"[Segment 3]
Title: Distractor 0
Brineth Feld was a renowned temporal energetics researcher at Valorian Polytechnical Institute.

[Segment 4]
Title: Distractor 1
Sorax Graff was a renowned anisotropic energetics researcher at Hexworth University.","1000,1001",,SUPPORTS,0,label_exact,1.0
fever,cf-fever-306,4,Zaris Graff was a temporal energetics researcher.,SUPPORTS,SUPPORTS,3,"[Segment 5]
Title: Distractor 4
Polion Graff was a renowned resonant energetics researcher at Valorian Academy of Sciences.

[Segment 6]
Title: Distractor 3
Ilyara Graff and Zaris Graff both conducted research at Quintera Academy of Sciences.","1003,1004",,SUPPORTS,0,label_exact,1.0
fever,cf-fever-306,8,Zaris Graff was a temporal energetics researcher.,SUPPORTS,SUPPORTS,0,"[Segment 1]
Title: Zaris Graff - Evidence
Zaris Graff was a renowned temporal energetics researcher at Vyrngate Polytechnical Institute.",0,0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-306,8,Zaris Graff was a temporal energetics researcher.,SUPPORTS,SUPPORTS,1,"[Segment 2]
Title: Distractor 2
Quelori Graff was a renowned harmonic energetics researcher at Kessmer Collegium.",1002,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-306,8,Zaris Graff was a temporal energetics researcher.,SUPPORTS,SUPPORTS,2,"[Segment 3]
Title: Distractor 0
Brineth Feld was a renowned temporal energetics researcher at Valorian Polytechnical Institute.",1000,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-306,8,Zaris Graff was a temporal energetics researcher.,SUPPORTS,SUPPORTS,3,"[Segment 4]
Title: Distractor 1
Sorax Graff was a renowned anisotropic energetics researcher at Hexworth University.",1001,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-306,8,Zaris Graff was a temporal energetics researcher.,SUPPORTS,SUPPORTS,4,"[Segment 5]
Title: Distractor 4
Polion Graff was a renowned resonant energetics researcher at Valorian Academy of Sciences.",1004,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-306,8,Zaris Graff was a temporal energetics researcher.,SUPPORTS,SUPPORTS,5,"[Segment 6]
Title: Distractor 3
Ilyara Graff and Zaris Graff both conducted research at Quintera Academy of Sciences.",1003,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-307,2,"Zaris Graff was born in Dunhaven, Queloria.",SUPPORTS,SUPPORTS,0,"[Segment 1]
Title: Distractor 1
Carnax Marr was born in 1943 in Dunhaven, Queloria.

[Segment 2]
Title: Distractor 4
Brinel Graff was born in 1922 in Dunhaven, Varnheim.

[Segment 3]
Title: Distractor 3
Myrel Dann was born in 1902 in Dunhaven, Queloria.

[Segment 4]
Title: Zaris Graff - Evidence
Zaris Graff was born in 1955 in Dunhaven, Queloria.","0,1001,1003,1004",0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-307,2,"Zaris Graff was born in Dunhaven, Queloria.",SUPPORTS,SUPPORTS,1,"[Segment 5]
Title: Distractor 0
Zaris Lund was born in 1928 in Dunhaven, Solvania.

[Segment 6]
Title: Distractor 2
Polan Kern was born in 1977 in Dunhaven, Queloria.","1000,1002",,SUPPORTS,0,label_exact,1.0
fever,cf-fever-307,4,"Zaris Graff was born in Dunhaven, Queloria.",SUPPORTS,SUPPORTS,0,"[Segment 1]
Title: Distractor 1
Carnax Marr was born in 1943 in Dunhaven, Queloria.",1001,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-307,4,"Zaris Graff was born in Dunhaven, Queloria.",SUPPORTS,SUPPORTS,1,"[Segment 2]
Title: Distractor 4
Brinel Graff was born in 1922 in Dunhaven, Varnheim.",1004,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-307,4,"Zaris Graff was born in Dunhaven, Queloria.",SUPPORTS,SUPPORTS,2,"[Segment 3]
Title: Distractor 3
Myrel Dann was born in 1902 in Dunhaven, Queloria.

[Segment 4]
Title: Zaris Graff - Evidence
Zaris Graff was born in 1955 in Dunhaven, Queloria.","0,1003",0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-307,4,"Zaris Graff was born in Dunhaven, Queloria.",SUPPORTS,SUPPORTS,3,"[Segment 5]
Title: Distractor 0
Zaris Lund was born in 1928 in Dunhaven, Solvania.

[Segment 6]
Title: Distractor 2
Polan Kern was born in 1977 in Dunhaven, Queloria.","1000,1002",,SUPPORTS,0,label_exact,1.0
fever,cf-fever-307,8,"Zaris Graff was born in Dunhaven, Queloria.",SUPPORTS,SUPPORTS,0,"[Segment 1]
Title: Distractor 1
Carnax Marr was born in 1943 in Dunhaven, Queloria.",1001,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-307,8,"Zaris Graff was born in Dunhaven, Queloria.",SUPPORTS,SUPPORTS,1,"[Segment 2]
Title: Distractor 4
Brinel Graff was born in 1922 in Dunhaven, Varnheim.",1004,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-307,8,"Zaris Graff was born in Dunhaven, Queloria.",SUPPORTS,SUPPORTS,2,"[Segment 3]
Title: Distractor 3
Myrel Dann was born in 1902 in Dunhaven, Queloria.",1003,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-307,8,"Zaris Graff was born in Dunhaven, Queloria.",SUPPORTS,SUPPORTS,3,"[Segment 4]
Title: Zaris Graff - Evidence
Zaris Graff was born in 1955 in Dunhaven, Queloria.",0,0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-307,8,"Zaris Graff was born in Dunhaven, Queloria.",SUPPORTS,SUPPORTS,4,"[Segment 5]
Title: Distractor 0
Zaris Lund was born in 1928 in Dunhaven, Solvania.",1000,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-307,8,"Zaris Graff was born in Dunhaven, Queloria.",SUPPORTS,SUPPORTS,5,"[Segment 6]
Title: Distractor 2
Polan Kern was born in 1977 in Dunhaven, Queloria.",1002,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-308,2,Falion Czek was a dimensional ecology researcher.,REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 3
Wexen Czek was a renowned stochastic ecology researcher at Quintera Academy of Sciences.

[Segment 2]
Title: Falion Czek - Evidence
Falion Czek was a renowned temporal synthesis researcher at Kessmer Collegium.

[Segment 3]
Title: Distractor 0
Falion Dann was a renowned inverse ecology researcher at Duskhollow Research Foundation.","0,1000,1003",0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-308,2,Falion Czek was a dimensional ecology researcher.,REFUTES,REFUTES,1,"[Segment 4]
Title: Distractor 2
Luxion Czek was a renowned spectral ecology researcher at Valorian Academy of Sciences.

[Segment 5]
Title: Distractor 4
Omara Brek was a renowned dimensional ecology researcher at Ostvale Academy of Sciences.

[Segment 6]
Title: Distractor 1
Renax Lund was a renowned dimensional ecology researcher at Valorian University.","1001,1002,1004",,REFUTES,0,label_exact,1.0
fever,cf-fever-308,4,Falion Czek was a dimensional ecology researcher.,REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 3
Wexen Czek was a renowned stochastic ecology researcher at Quintera Academy of Sciences.",1003,,REFUTES,0,label_exact,1.0
fever,cf-fever-308,4,Falion Czek was a dimensional ecology researcher.,REFUTES,REFUTES,1,"[Segment 2]
Title: Falion Czek - Evidence
Falion Czek was a renowned temporal synthesis researcher at Kessmer Collegium.",0,0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-308,4,Falion Czek was a dimensional ecology researcher.,REFUTES,REFUTES,2,"[Segment 3]
Title: Distractor 0
Falion Dann was a renowned inverse ecology researcher at Duskhollow Research Foundation.

[Segment 4]
Title: Distractor 2
Luxion Czek was a renowned spectral ecology researcher at Valorian Academy of Sciences.","1000,1002",,REFUTES,0,label_exact,1.0
fever,cf-fever-308,4,Falion Czek was a dimensional ecology researcher.,REFUTES,REFUTES,3,"[Segment 5]
Title: Distractor 4
Omara Brek was a renowned dimensional ecology researcher at Ostvale Academy of Sciences.

[Segment 6]
Title: Distractor 1
Renax Lund was a renowned dimensional ecology researcher at Valorian University.","1001,1004",,REFUTES,0,label_exact,1.0
fever,cf-fever-308,8,Falion Czek was a dimensional ecology researcher.,REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 3
Wexen Czek was a renowned stochastic ecology researcher at Quintera Academy of Sciences.",1003,,REFUTES,0,label_exact,1.0
fever,cf-fever-308,8,Falion Czek was a dimensional ecology researcher.,REFUTES,REFUTES,1,"[Segment 2]
Title: Falion Czek - Evidence
Falion Czek was a renowned temporal synthesis researcher at Kessmer Collegium.",0,0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-308,8,Falion Czek was a dimensional ecology researcher.,REFUTES,REFUTES,2,"[Segment 3]
Title: Distractor 0
Falion Dann was a renowned inverse ecology researcher at Duskhollow Research Foundation.",1000,,REFUTES,0,label_exact,1.0
fever,cf-fever-308,8,Falion Czek was a dimensional ecology researcher.,REFUTES,REFUTES,3,"[Segment 4]
Title: Distractor 2
Luxion Czek was a renowned spectral ecology researcher at Valorian Academy of Sciences.",1002,,REFUTES,0,label_exact,1.0
fever,cf-fever-308,8,Falion Czek was a dimensional ecology researcher.,REFUTES,REFUTES,4,"[Segment 5]
Title: Distractor 4
Omara Brek was a renowned dimensional ecology researcher at Ostvale Academy of Sciences.",1004,,REFUTES,0,label_exact,1.0
fever,cf-fever-308,8,Falion Czek was a dimensional ecology researcher.,REFUTES,REFUTES,5,"[Segment 6]
Title: Distractor 1
Renax Lund was a renowned dimensional ecology researcher at Valorian University.",1001,,REFUTES,0,label_exact,1.0
fever,cf-fever-309,2,"Falion Czek was born in Plyrath, Ostovia.",REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 0
Falion Graff was born in 1894 in Dunhaven, Ostovia.

[Segment 2]
Title: Distractor 4
Falax Marr was born in 1975 in Plyrath, Ostovia.

[Segment 3]
Title: Distractor 1
Oman Wick was born in 1945 in Plyrath, Ostovia.

[Segment 4]
Title: Distractor 3
Renori Lund was born in 1854 in Plyrath, Ostovia.","1000,1001,1003,1004",,REFUTES,0,label_exact,1.0
fever,cf-fever-309,2,"Falion Czek was born in Plyrath, Ostovia.",REFUTES,REFUTES,1,"[Segment 5]
Title: Falion Czek - Evidence
Falion Czek was born in 1853 in Brelmoor, Ostovia.

[Segment 6]
Title: Distractor 2
Wexel Laine was born in 1969 in Plyrath, Ostovia.","0,1002",0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-309,4,"Falion Czek was born in Plyrath, Ostovia.",REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 0
Falion Graff was born in 1894 in Dunhaven, Ostovia.",1000,,REFUTES,0,label_exact,1.0
fever,cf-fever-309,4,"Falion Czek was born in Plyrath, Ostovia.",REFUTES,REFUTES,1,"[Segment 2]
Title: Distractor 4
Falax Marr was born in 1975 in Plyrath, Ostovia.",1004,,REFUTES,0,label_exact,1.0
fever,cf-fever-309,4,"Falion Czek was born in Plyrath, Ostovia.",REFUTES,REFUTES,2,"[Segment 3]
Title: Distractor 1
Oman Wick was born in 1945 in Plyrath, Ostovia.

[Segment 4]
Title: Distractor 3
Renori Lund was born in 1854 in Plyrath, Ostovia.","1001,1003",,REFUTES,0,label_exact,1.0
fever,cf-fever-309,4,"Falion Czek was born in Plyrath, Ostovia.",REFUTES,REFUTES,3,"[Segment 5]
Title: Falion Czek - Evidence
Falion Czek was born in 1853 in Brelmoor, Ostovia.

[Segment 6]
Title: Distractor 2
Wexel Laine was born in 1969 in Plyrath, Ostovia.","0,1002",0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-309,8,"Falion Czek was born in Plyrath, Ostovia.",REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 0
Falion Graff was born in 1894 in Dunhaven, Ostovia.",1000,,REFUTES,0,label_exact,1.0
fever,cf-fever-309,8,"Falion Czek was born in Plyrath, Ostovia.",REFUTES,REFUTES,1,"[Segment 2]
Title: Distractor 4
Falax Marr was born in 1975 in Plyrath, Ostovia.",1004,,REFUTES,0,label_exact,1.0
fever,cf-fever-309,8,"Falion Czek was born in Plyrath, Ostovia.",REFUTES,REFUTES,2,"[Segment 3]
Title: Distractor 1
Oman Wick was born in 1945 in Plyrath, Ostovia.",1001,,REFUTES,0,label_exact,1.0
fever,cf-fever-309,8,"Falion Czek was born in Plyrath, Ostovia.",REFUTES,REFUTES,3,"[Segment 4]
Title: Distractor 3
Renori Lund was born in 1854 in Plyrath, Ostovia.",1003,,REFUTES,0,label_exact,1.0
fever,cf-fever-309,8,"Falion Czek was born in Plyrath, Ostovia.",REFUTES,REFUTES,4,"[Segment 5]
Title: Falion Czek - Evidence
Falion Czek was born in 1853 in Brelmoor, Ostovia.",0,0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-309,8,"Falion Czek was born in Plyrath, Ostovia.",REFUTES,REFUTES,5,"[Segment 6]
Title: Distractor 2
Wexel Laine was born in 1969 in Plyrath, Ostovia.",1002,,REFUTES,0,label_exact,1.0
fever,cf-fever-310,2,Renax Stow was a anisotropic ecology researcher.,REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 0
Renax Lund was a renowned dimensional ecology researcher at Valorian University.

[Segment 2]
Title: Renax Stow - Evidence
Renax Stow was a renowned crystalline energetics researcher at Hexworth Laboratory Complex.

[Segment 3]
Title: Distractor 3
Holeth Stow was a renowned resonant ecology researcher at Ostvale Collegium.

[Segment 4]
Title: Distractor 1
Renax Thorne was a renowned chromatic ecology researcher at Quintera Consortium.","0,1000,1001,1003",0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-310,2,Renax Stow was a anisotropic ecology researcher.,REFUTES,REFUTES,1,"[Segment 5]
Title: Distractor 4
Renax Ghent was a renowned subaquatic ecology researcher at Telmara Centre for Advanced Studies.

[Segment 6]
Title: Distractor 2
Jevion Holm was a renowned anisotropic ecology researcher at Braxthorn University.","1002,1004",,REFUTES,0,label_exact,1.0
fever,cf-fever-310,4,Renax Stow was a anisotropic ecology researcher.,REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 0
Renax Lund was a renowned dimensional ecology researcher at Valorian University.",1000,,REFUTES,0,label_exact,1.0
fever,cf-fever-310,4,Renax Stow was a anisotropic ecology researcher.,REFUTES,REFUTES,1,"[Segment 2]
Title: Renax Stow - Evidence
Renax Stow was a renowned crystalline energetics researcher at Hexworth Laboratory Complex.",0,0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-310,4,Renax Stow was a anisotropic ecology researcher.,REFUTES,REFUTES,2,"[Segment 3]
Title: Distractor 3
Holeth Stow was a renowned resonant ecology researcher at Ostvale Collegium.

[Segment 4]
Title: Distractor 1
Renax Thorne was a renowned chromatic ecology researcher at Quintera Consortium.","1001,1003",,REFUTES,0,label_exact,1.0
fever,cf-fever-310,4,Renax Stow was a anisotropic ecology researcher.,REFUTES,REFUTES,3,"[Segment 5]
Title: Distractor 4
Renax Ghent was a renowned subaquatic ecology researcher at Telmara Centre for Advanced Studies.

[Segment 6]
Title: Distractor 2
Jevion Holm was a renowned anisotropic ecology researcher at Braxthorn University.","1002,1004",,REFUTES,0,label_exact,1.0
fever,cf-fever-310,8,Renax Stow was a anisotropic ecology researcher.,REFUTES,REFUTES,0,"[Segment 1]
Title: Distractor 0
Renax Lund was a renowned dimensional ecology researcher at Valorian University.",1000,,REFUTES,0,label_exact,1.0
fever,cf-fever-310,8,Renax Stow was a anisotropic ecology researcher.,REFUTES,REFUTES,1,"[Segment 2]
Title: Renax Stow - Evidence
Renax Stow was a renowned crystalline energetics researcher at Hexworth Laboratory Complex.",0,0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-310,8,Renax Stow was a anisotropic ecology researcher.,REFUTES,REFUTES,2,"[Segment 3]
Title: Distractor 3
Holeth Stow was a renowned resonant ecology researcher at Ostvale Collegium.",1003,,REFUTES,0,label_exact,1.0
fever,cf-fever-310,8,Renax Stow was a anisotropic ecology researcher.,REFUTES,REFUTES,3,"[Segment 4]
Title: Distractor 1
Renax Thorne was a renowned chromatic ecology researcher at Quintera Consortium.",1001,,REFUTES,0,label_exact,1.0
fever,cf-fever-310,8,Renax Stow was a anisotropic ecology researcher.,REFUTES,REFUTES,4,"[Segment 5]
Title: Distractor 4
Renax Ghent was a renowned subaquatic ecology researcher at Telmara Centre for Advanced Studies.",1004,,REFUTES,0,label_exact,1.0
fever,cf-fever-310,8,Renax Stow was a anisotropic ecology researcher.,REFUTES,REFUTES,5,"[Segment 6]
Title: Distractor 2
Jevion Holm was a renowned anisotropic ecology researcher at Braxthorn University.",1002,,REFUTES,0,label_exact,1.0
fever,cf-fever-311,2,Renax Stow published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,0,"[Segment 1]
Title: Distractor 2
Renax Lund was a renowned dimensional ecology researcher at Valorian University.

[Segment 2]
Title: Distractor 4
Renax Brek was a renowned subaquatic geophysics researcher at Duskhollow Polytechnical Institute.

[Segment 3]
Title: Distractor 1
Renax Brek and Renax Marr both conducted research at Vyrngate Laboratory Complex.","1001,1002,1004",,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-311,2,Renax Stow published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,1,"[Segment 4]
Title: Distractor 3
Renax Thorne was a renowned chromatic ecology researcher at Quintera Consortium.

[Segment 5]
Title: Distractor 0
Brinan Marr and Renax Stow both conducted research at Braxthorn Laboratory Complex.

[Segment 6]
Title: Renax Stow - Evidence
Renax Stow was born in 1969 in Holvaine, Ostovia.","0,1000,1003",0,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-311,4,Renax Stow published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,0,"[Segment 1]
Title: Distractor 2
Renax Lund was a renowned dimensional ecology researcher at Valorian University.",1002,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-311,4,Renax Stow published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,1,"[Segment 2]
Title: Distractor 4
Renax Brek was a renowned subaquatic geophysics researcher at Duskhollow Polytechnical Institute.",1004,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-311,4,Renax Stow published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,2,"[Segment 3]
Title: Distractor 1
Renax Brek and Renax Marr both conducted research at Vyrngate Laboratory Complex.

[Segment 4]
Title: Distractor 3
Renax Thorne was a renowned chromatic ecology researcher at Quintera Consortium.","1001,1003",,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-311,4,Renax Stow published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,3,"[Segment 5]
Title: Distractor 0
Brinan Marr and Renax Stow both conducted research at Braxthorn Laboratory Complex.

[Segment 6]
Title: Renax Stow - Evidence
Renax Stow was born in 1969 in Holvaine, Ostovia.","0,1000",0,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-311,8,Renax Stow published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,0,"[Segment 1]
Title: Distractor 2
Renax Lund was a renowned dimensional ecology researcher at Valorian University.",1002,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-311,8,Renax Stow published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,1,"[Segment 2]
Title: Distractor 4
Renax Brek was a renowned subaquatic geophysics researcher at Duskhollow Polytechnical Institute.",1004,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-311,8,Renax Stow published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,2,"[Segment 3]
Title: Distractor 1
Renax Brek and Renax Marr both conducted research at Vyrngate Laboratory Complex.",1001,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-311,8,Renax Stow published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,3,"[Segment 4]
Title: Distractor 3
Renax Thorne was a renowned chromatic ecology researcher at Quintera Consortium.",1003,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-311,8,Renax Stow published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,4,"[Segment 5]
Title: Distractor 0
Brinan Marr and Renax Stow both conducted research at Braxthorn Laboratory Complex.",1000,,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-311,8,Renax Stow published a controversial paper on theoretical applications.,NOT_ENOUGH_INFO,NOT_ENOUGH_INFO,5,"[Segment 6]
Title: Renax Stow - Evidence
Renax Stow was born in 1969 in Holvaine, Ostovia.",0,0,NOT_ENOUGH_INFO,0,label_exact,1.0
fever,cf-fever-312,2,Omis Wick was a lattice photonics researcher.,SUPPORTS,SUPPORTS,0,"[Segment 1]
Title: Distractor 0
Kethion Wick was a renowned inverse photonics researcher at Hexworth University.

[Segment 2]
Title: Omis Wick - Evidence
Omis Wick was a renowned lattice photonics researcher at Telmara Centre for Advanced Studies.

[Segment 3]
Title: Distractor 1
Myren Quist was a renowned lattice photonics researcher at Valorian University.

[Segment 4]
Title: Distractor 2
Drevova Wick was a renowned dimensional photonics researcher at Telmara Laboratory Complex.","0,1000,1001,1002",0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-312,2,Omis Wick was a lattice photonics researcher.,SUPPORTS,SUPPORTS,1,"[Segment 5]
Title: Distractor 4
Holan Holm was a renowned lattice photonics researcher at Vyrngate Centre for Advanced Studies.

[Segment 6]
Title: Distractor 3
Carnax Brek was a renowned lattice photonics researcher at Vyrngate Research Foundation.","1003,1004",,SUPPORTS,0,label_exact,1.0
fever,cf-fever-312,4,Omis Wick was a lattice photonics researcher.,SUPPORTS,SUPPORTS,0,"[Segment 1]
Title: Distractor 0
Kethion Wick was a renowned inverse photonics researcher at Hexworth University.",1000,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-312,4,Omis Wick was a lattice photonics researcher.,SUPPORTS,SUPPORTS,1,"[Segment 2]
Title: Omis Wick - Evidence
Omis Wick was a renowned lattice photonics researcher at Telmara Centre for Advanced Studies.",0,0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-312,4,Omis Wick was a lattice photonics researcher.,SUPPORTS,SUPPORTS,2,"[Segment 3]
Title: Distractor 1
Myren Quist was a renowned lattice photonics researcher at Valorian University.

[Segment 4]
Title: Distractor 2
Drevova Wick was a renowned dimensional photonics researcher at Telmara Laboratory Complex.","1001,1002",,SUPPORTS,0,label_exact,1.0
fever,cf-fever-312,4,Omis Wick was a lattice photonics researcher.,SUPPORTS,SUPPORTS,3,"[Segment 5]
Title: Distractor 4
Holan Holm was a renowned lattice photonics researcher at Vyrngate Centre for Advanced Studies.

[Segment 6]
Title: Distractor 3
Carnax Brek was a renowned lattice photonics researcher at Vyrngate Research Foundation.","1003,1004",,SUPPORTS,0,label_exact,1.0
fever,cf-fever-312,8,Omis Wick was a lattice photonics researcher.,SUPPORTS,SUPPORTS,0,"[Segment 1]
Title: Distractor 0
Kethion Wick was a renowned inverse photonics researcher at Hexworth University.",1000,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-312,8,Omis Wick was a lattice photonics researcher.,SUPPORTS,SUPPORTS,1,"[Segment 2]
Title: Omis Wick - Evidence
Omis Wick was a renowned lattice photonics researcher at Telmara Centre for Advanced Studies.",0,0,NOT_ENOUGH_INFO,1,label_exact,0.0
fever,cf-fever-312,8,Omis Wick was a lattice photonics researcher.,SUPPORTS,SUPPORTS,2,"[Segment 3]
Title: Distractor 1
Myren Quist was a renowned lattice photonics researcher at Valorian University.",1001,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-312,8,Omis Wick was a lattice photonics researcher.,SUPPORTS,SUPPORTS,3,"[Segment 4]
Title: Distractor 2
Drevova Wick was a renowned dimensional photonics researcher at Telmara Laboratory Complex.",1002,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-312,8,Omis Wick was a lattice photonics researcher.,SUPPORTS,SUPPORTS,4,"[Segment 5]
Title: Distractor 4
Holan Holm was a renowned lattice photonics researcher at Vyrngate Centre for Advanced Studies.",1004,,SUPPORTS,0,label_exact,1.0
fever,cf-fever-312,8,Omis Wick was a lattice photonics researcher.,SUPPORTS,SUPPORTS,5,"[Segment 6]
Title: Distractor 3
Carnax Brek was a renowned lattice photonics researcher at Vyrngate Research Foundation.",1003,,SUPPORTS,0,label_exact,1.0
